,matpes_id,formula_pretty,cohesive_energy_per_atom
137399,matpes-20240214_752549_1,LiAgF2,-3.631881265
137400,mp-752525,LiAgF2,-3.628313799375
137401,mp-752725,LiAgF2,-3.6234442075
137402,mp-753299,LiAgF2,-3.6128912725
137403,mp-753751,LiAgF2,-3.612752256249999
137404,matpes-20240214_752549_3,LiAgF2,-3.584396957500001
137405,matpes-20240214_752549_9,LiAgF2,-3.5650550625000013
137406,matpes-20240214_752549_5,LiAgF2,-3.5595700724999992
137407,matpes-20240214_752549_2,LiAgF2,-3.5277314825
137408,matpes-20240214_752549_4,LiAgF2,-3.5255490675
137409,matpes-20240214_752549_8,LiAgF2,-3.5125865075
137410,matpes-20240214_752549_6,LiAgF2,-3.505147245
137411,matpes-20240214_752549_7,LiAgF2,-3.505090157499999
137412,mp-765559,LiAgF4,-3.211062069166666
137413,mp-861245,LiAgF4,-3.200540656666666
137414,mp-761914,LiAgF4,-3.182282861666666
137415,mp-752768,LiAgF4,-3.1613985975
137416,mp-758054,LiAgF4,-3.139578575
137417,mp-753209,LiAgF4,-3.11898224
137418,matpes-20240214_861245_1,LiAgF4,-2.834314028333333
137419,matpes-20240214_861245_0,LiAgF4,-2.75316252
137420,matpes-20240214_1096330_0,LiAgHg2,-1.4599162025
137421,mp-1096330,LiAgHg2,-0.695656752499999
137422,mp-772290,LiAgO,-3.569462203333334
137423,matpes-20240214_772290_0,LiAgO,-3.193573585833333
137424,mp-996962,LiAgO2,-3.4076719725
137425,mp-996997,LiAgO2,-3.403638266249999
137426,mp-996992,LiAgO2,-3.3724617975
137427,mp-996988,LiAgO2,-3.328947495
137428,matpes-20240214_996989_0,LiAgO2,-3.31995581625
137429,mp-996989,LiAgO2,-3.319950640000001
137430,matpes-20240214_996989_1,LiAgO2,-3.258104381250001
137431,matpes-20240214_996992_1,LiAgO2,-3.24802637
137432,matpes-20240214_996992_4,LiAgO2,-3.2225595
137433,mp-755585,LiAgO2,-3.19693663125
137434,matpes-20240214_996992_5,LiAgO2,-3.1845296375
137435,matpes-20240214_996962_4,LiAgO2,-3.1464815075
137436,matpes-20240214_996962_5,LiAgO2,-3.13413789875
137437,matpes-20240214_996962_9,LiAgO2,-3.125409182500001
137438,matpes-20240214_996989_3,LiAgO2,-3.062573888750001
137439,matpes-20240214_996989_8,LiAgO2,-3.03970744
137440,matpes-20240214_996962_6,LiAgO2,-3.027025145
137441,matpes-20240214_996992_2,LiAgO2,-3.024822095
137442,matpes-20240214_996962_7,LiAgO2,-3.014837880000001
137443,matpes-20240214_755585_2,LiAgO2,-3.011744635
137444,matpes-20240214_996989_4,LiAgO2,-3.0012249475
137445,matpes-20240214_996962_17,LiAgO2,-3.000818388750001
137446,matpes-20240214_996992_0,LiAgO2,-2.997883432500001
137447,matpes-20240214_755585_0,LiAgO2,-2.988165866250001
137448,matpes-20240214_996962_0,LiAgO2,-2.97313207125
137449,matpes-20240214_996992_3,LiAgO2,-2.9589713125
137450,matpes-20240214_996989_10,LiAgO2,-2.95261914375
137451,matpes-20240214_996962_10,LiAgO2,-2.94310355125
137452,matpes-20240214_996989_7,LiAgO2,-2.941596071250001
137453,matpes-20240214_996989_26,LiAgO2,-2.937743535
137454,matpes-20240214_996989_9,LiAgO2,-2.913066960000001
137455,matpes-20240214_996989_2,LiAgO2,-2.902948745
137456,matpes-20240214_996962_3,LiAgO2,-2.9011216762500003
137457,matpes-20240214_755585_1,LiAgO2,-2.89743073625
137458,matpes-20240214_996962_8,LiAgO2,-2.895929688750001
137459,matpes-20240214_996989_6,LiAgO2,-2.885069972500001
137460,matpes-20240214_996989_11,LiAgO2,-2.8722560375
137461,matpes-20240214_996962_2,LiAgO2,-2.855472122500001
137462,matpes-20240214_996962_13,LiAgO2,-2.8547025550000003
137463,matpes-20240214_996962_14,LiAgO2,-2.8537430125
137464,matpes-20240214_996989_5,LiAgO2,-2.851206937499999
137465,matpes-20240214_996962_1,LiAgO2,-2.839111117500001
137466,matpes-20240214_996962_15,LiAgO2,-2.79919523125
137467,matpes-20240214_996962_16,LiAgO2,-2.73868913
137468,matpes-20240214_996962_12,LiAgO2,-2.73144772375
137469,matpes-20240214_1096155_2,LiAgPb2,-2.630030645000005
137470,matpes-20240214_1096155_1,LiAgPb2,-2.6056202125
137471,matpes-20240214_1096155_20,LiAgPb2,-2.6042439249999982
137472,matpes-20240214_1096155_23,LiAgPb2,-2.588801447500003
137473,matpes-20240214_1096155_10,LiAgPb2,-2.588553017500004
137474,matpes-20240214_1096155_25,LiAgPb2,-2.587333370000003
137475,matpes-20240214_1096155_19,LiAgPb2,-2.574875015000003
137476,matpes-20240214_1096155_17,LiAgPb2,-2.571590090000001
137477,matpes-20240214_1096155_3,LiAgPb2,-2.562892712500002
137478,matpes-20240214_1096155_4,LiAgPb2,-2.544761817500003
137479,matpes-20240214_1096155_18,LiAgPb2,-2.540903870000001
137480,matpes-20240214_1096155_8,LiAgPb2,-2.5273838425000013
137481,matpes-20240214_1096155_16,LiAgPb2,-2.524848685000002
137482,matpes-20240214_1096155_26,LiAgPb2,-2.522737665000001
137483,matpes-20240214_1096155_24,LiAgPb2,-2.513526212500004
137484,matpes-20240214_1096155_22,LiAgPb2,-2.453242182499998
137485,matpes-20240214_1096155_11,LiAgPb2,-2.432012917500003
137486,matpes-20240214_1096155_15,LiAgPb2,-2.386286197499998
137487,matpes-20240214_1096155_5,LiAgPb2,-2.3860121875
137488,matpes-20240214_1096155_6,LiAgPb2,-2.366350539999999
137489,matpes-20240214_1096155_21,LiAgPb2,-2.282982085
137490,matpes-20240214_1096155_14,LiAgPb2,-2.268452895000003
137491,matpes-20240214_1096155_12,LiAgPb2,-1.786080660000003
137492,matpes-20240214_1096155_9,LiAgPb2,-1.605215427499999
137493,matpes-20240214_1096155_7,LiAgPb2,-1.549023325
137494,matpes-20240214_1096155_0,LiAgPb2,-1.295174712499999
137495,mp-1096155,LiAgPb2,-1.295174607500001
137496,matpes-20240214_1096155_13,LiAgPb2,-1.234394997500004
137497,mp-1093802,LiAgPd2,-1.2174504249999991
137498,matpes-20240214_1100393_5,LiAgSe,-2.960202940000002
137499,matpes-20240214_1100393_8,LiAgSe,-2.950079296666667
137500,matpes-20240214_1100393_2,LiAgSe,-2.923880966666667
137501,mp-1100393,LiAgSe,-2.91962803
137502,matpes-20240214_1100393_3,LiAgSe,-2.900445270000001
137503,matpes-20240214_1100393_9,LiAgSe,-2.8857537433333342
137504,matpes-20240214_1100393_11,LiAgSe,-2.8839684233333363
137505,matpes-20240214_1100393_12,LiAgSe,-2.84257081
137506,matpes-20240214_1100393_10,LiAgSe,-2.8242148633333333
137507,matpes-20240214_1100393_6,LiAgSe,-2.8115205566666672
137508,matpes-20240214_1100393_4,LiAgSe,-2.731725303333334
137509,matpes-20240214_1100393_7,LiAgSe,-2.729674613333334
137510,matpes-20240214_1100393_1,LiAgSe,-2.604641826666667
137511,matpes-20240214_1100393_0,LiAgSe,-2.02598067
137512,matpes-20240214_962069_8,LiAgTe,-2.744350110000001
137513,matpes-20240214_962069_0,LiAgTe,-2.744147403333333
137514,mp-962069,LiAgTe,-2.7441461566666683
137515,matpes-20240214_962069_44,LiAgTe,-2.72901753
137516,matpes-20240214_962069_22,LiAgTe,-2.716779500000001
137517,matpes-20240214_962069_1,LiAgTe,-2.698021673333333
137518,matpes-20240214_962069_29,LiAgTe,-2.697197123333334
137519,matpes-20240214_962069_4,LiAgTe,-2.684046029999999
137520,matpes-20240214_962069_10,LiAgTe,-2.676378576666666
137521,matpes-20240214_962069_5,LiAgTe,-2.675672346666668
137522,matpes-20240214_962069_24,LiAgTe,-2.674515603333333
137523,matpes-20240214_962069_2,LiAgTe,-2.6712770766666663
137524,matpes-20240214_962069_30,LiAgTe,-2.6698503
137525,matpes-20240214_962069_3,LiAgTe,-2.666443626666667
137526,matpes-20240214_962069_31,LiAgTe,-2.645650660000001
137527,matpes-20240214_962069_6,LiAgTe,-2.642422173333334
137528,matpes-20240214_962069_19,LiAgTe,-2.640670183333334
137529,matpes-20240214_962069_26,LiAgTe,-2.63887424
137530,matpes-20240214_962069_18,LiAgTe,-2.628558386666668
137531,matpes-20240214_962069_25,LiAgTe,-2.614842596666666
137532,matpes-20240214_962069_40,LiAgTe,-2.605354593333333
137533,matpes-20240214_962069_9,LiAgTe,-2.60332077
137534,matpes-20240214_962069_7,LiAgTe,-2.596425353333335
137535,matpes-20240214_962069_17,LiAgTe,-2.580301543333334
137536,matpes-20240214_962069_20,LiAgTe,-2.57889108
137537,matpes-20240214_962069_27,LiAgTe,-2.576456036666667
137538,matpes-20240214_962069_38,LiAgTe,-2.575318573333334
137539,matpes-20240214_962069_23,LiAgTe,-2.558353426666667
137540,matpes-20240214_962069_12,LiAgTe,-2.548042106666668
137541,matpes-20240214_962069_21,LiAgTe,-2.513335470000001
137542,matpes-20240214_962069_41,LiAgTe,-2.471927336666667
137543,matpes-20240214_962069_11,LiAgTe,-2.469582036666667
137544,matpes-20240214_962069_43,LiAgTe,-2.408858396666668
137545,matpes-20240214_962069_32,LiAgTe,-2.399618086666668
137546,matpes-20240214_962069_42,LiAgTe,-2.345078866666668
137547,matpes-20240214_962069_16,LiAgTe,-2.34290138
137548,matpes-20240214_962069_14,LiAgTe,-2.327087899999999
137549,matpes-20240214_962069_13,LiAgTe,-2.275297233333333
137550,matpes-20240214_962069_15,LiAgTe,-2.275290293333334
137551,matpes-20240214_962069_35,LiAgTe,-2.235442290000001
137552,matpes-20240214_962069_37,LiAgTe,-2.226977216666668
137553,matpes-20240214_962069_28,LiAgTe,-2.21890782
137554,matpes-20240214_962069_33,LiAgTe,-2.215456589999999
137555,matpes-20240214_962069_39,LiAgTe,-2.212217783333334
137556,matpes-20240214_962069_34,LiAgTe,-2.164764236666667
137557,matpes-20240214_962069_36,LiAgTe,-2.143564363333335
137558,mp-1067,LiAl,-2.812013905
137559,mp-1079240,LiAl,-2.72334892375
137560,matpes-20240214_1204402_2,LiAl(CN2)2,-5.137183792187499
137561,matpes-20240214_1204402_1,LiAl(CN2)2,-5.136165935624999
137562,mp-19209,LiAl(MoO4)2,-5.649760067083333
137563,mp-1188124,LiAl(PS3)2,-3.718403210000001
137564,mp-1222469,LiAl(SiO3)2,-6.156937115
137565,mp-6340,LiAl(SiO3)2,-6.156555776499999
137566,mp-558808,LiAl(SiO3)2,-6.126089302
137567,matpes-20240214_1222469_1,LiAl(SiO3)2,-5.548384353999999
137568,matpes-20240214_1222469_0,LiAl(SiO3)2,-5.344223018
137569,mp-1211134,LiAl2,-2.635474196666666
137570,mp-1235624,LiAl2(CuO3)2,-4.924887256363637
137571,mp-1235196,LiAl2(CuO3)2,-4.89168649
137572,mp-1185321,LiAl2Au,-3.457151407499999
137573,matpes-20240214_1097228_5,LiAl2Au,-3.326555432500001
137574,matpes-20240214_1097228_2,LiAl2Au,-3.3073762175
137575,matpes-20240214_1097228_6,LiAl2Au,-3.186270870000001
137576,mp-1097228,LiAl2Au,-1.645264029999999
137577,matpes-20240214_1097228_0,LiAl2Au,-1.6452254750000002
137578,matpes-20240214_1097228_1,LiAl2Au,-1.258713074999999
137579,matpes-20240214_1106116_1,LiAl2BrO6,-4.201516569000001
137580,mp-1106116,LiAl2BrO6,-4.1537983055
137581,matpes-20240214_1106116_0,LiAl2BrO6,-4.153795742500001
137582,mp-1180582,LiAl2BrO6,-4.153684341000001
137583,matpes-20240214_1180582_0,LiAl2BrO6,-4.120194304000001
137584,matpes-20240214_1097153_15,LiAl2Co,-3.598179744999999
137585,matpes-20240214_1097153_12,LiAl2Co,-3.579652245
137586,matpes-20240214_1097153_7,LiAl2Co,-3.547944712499999
137587,matpes-20240214_1097153_11,LiAl2Co,-3.521946
137588,matpes-20240214_1097153_6,LiAl2Co,-3.4824497625
137589,matpes-20240214_1097153_5,LiAl2Co,-3.443375094999999
137590,matpes-20240214_1097153_17,LiAl2Co,-3.378893139999999
137591,matpes-20240214_1097153_9,LiAl2Co,-3.35230753
137592,matpes-20240214_1097153_14,LiAl2Co,-3.34245953
137593,matpes-20240214_1097153_16,LiAl2Co,-3.3154493525
137594,matpes-20240214_1097153_13,LiAl2Co,-3.282014269999999
137595,matpes-20240214_1097153_2,LiAl2Co,-3.262899219999999
137596,matpes-20240214_1097153_10,LiAl2Co,-3.2103520725
137597,matpes-20240214_1097153_4,LiAl2Co,-2.4848385525
137598,matpes-20240214_1097153_19,LiAl2Co,-2.341080007499999
137599,matpes-20240214_1097153_18,LiAl2Co,-1.92459008375
137600,matpes-20240214_1097153_3,LiAl2Co,-1.784746669999999
137601,mp-1097153,LiAl2Co,-1.439938619999999
137602,matpes-20240214_1097153_0,LiAl2Co,-1.4158277574999991
137603,matpes-20240214_1097153_1,LiAl2Co,-1.2434902775
137604,mp-1185307,LiAl2Cu,-3.3824059175
137605,mp-755069,LiAl2FeO6,-5.365856388000001
137606,matpes-20240214_755069_3,LiAl2FeO6,-4.996625181000001
137607,matpes-20240214_755069_2,LiAl2FeO6,-4.992368201
137608,matpes-20240214_755069_1,LiAl2FeO6,-4.984989106
137609,matpes-20240214_755069_0,LiAl2FeO6,-4.976050464
137610,matpes-20240214_755069_4,LiAl2FeO6,-4.923118973
137611,matpes-20240214_1207174_1,LiAl2Ge,-3.116300084999999
137612,matpes-20240214_1207174_0,LiAl2Ge,-3.085462765
137613,matpes-20240214_1207174_3,LiAl2Ge,-3.07950077
137614,mp-1207174,LiAl2Ge,-3.01369358
137615,matpes-20240214_1207174_4,LiAl2Ge,-3.0120874625
137616,matpes-20240214_1207174_2,LiAl2Ge,-2.9878038225
137617,matpes-20240214_1207174_5,LiAl2Ge,-2.9311618975
137618,mp-1236332,LiAl2H4Pb2(O2F3)2,-4.446910442105263
137619,mp-1236388,LiAl2H4Pb2(O2F3)2,-4.442966447368422
137620,mp-1235701,LiAl2H4Pb2(O2F3)2,-4.441082660526316
137621,mp-1236334,LiAl2H4Pb2(O2F3)2,-4.436980565263158
137622,mp-1236447,LiAl2H4Pb2(O2F3)2,-4.435805014210526
137623,mp-1235207,LiAl2H4Pb2(O2F3)2,-4.418509857368421
137624,mp-1235551,LiAl2H4Pb2(O2F3)2,-4.412813337894737
137625,mp-862318,LiAl2Ni,-3.85139178
137626,matpes-20240214_862318_2,LiAl2Ni,-3.711265917499999
137627,matpes-20240214_862318_0,LiAl2Ni,-3.621804379999999
137628,matpes-20240214_862318_1,LiAl2Ni,-3.574655905
137629,matpes-20240214_982667_0,LiAl2Os,-4.672607277500003
137630,mp-982667,LiAl2Os,-4.672606667500002
137631,matpes-20240214_982667_7,LiAl2Os,-4.4945050175
137632,matpes-20240214_982667_8,LiAl2Os,-4.386492070000003
137633,matpes-20240214_982667_5,LiAl2Os,-4.343059142500003
137634,matpes-20240214_982667_2,LiAl2Os,-4.3403003725
137635,matpes-20240214_982667_3,LiAl2Os,-4.325614980000001
137636,matpes-20240214_982667_6,LiAl2Os,-4.182175870000002
137637,matpes-20240214_982667_4,LiAl2Os,-3.956087187499999
137638,matpes-20240214_982667_1,LiAl2Os,-3.86233777
137639,matpes-20240214_982667_9,LiAl2Os,-3.620258082500001
137640,mp-30817,LiAl2Pd,-3.912944314999999
137641,matpes-20240214_30817_0,LiAl2Pd,-3.91294345
137642,matpes-20240214_30817_2,LiAl2Pd,-3.6079860774999992
137643,matpes-20240214_30817_3,LiAl2Pd,-3.566505902499999
137644,matpes-20240214_30817_1,LiAl2Pd,-3.52996909
137645,mp-30819,LiAl2Pt,-4.5358915475
137646,matpes-20240214_30819_1,LiAl2Pt,-3.9432183949999993
137647,matpes-20240214_30819_2,LiAl2Pt,-3.855981
137648,matpes-20240214_30819_0,LiAl2Pt,-3.56659776
137649,mp-30821,LiAl2Rh,-4.42121224
137650,matpes-20240214_30821_0,LiAl2Rh,-4.156828337500001
137651,matpes-20240214_1096052_7,LiAl2Ru,-4.3284124725
137652,matpes-20240214_1096052_9,LiAl2Ru,-4.2316702675
137653,matpes-20240214_1096052_3,LiAl2Ru,-4.1607112925
137654,matpes-20240214_1096052_11,LiAl2Ru,-4.1394227975
137655,matpes-20240214_1096052_5,LiAl2Ru,-4.121905890000001
137656,matpes-20240214_1096052_4,LiAl2Ru,-4.0121384325
137657,matpes-20240214_1096052_12,LiAl2Ru,-3.86953304
137658,matpes-20240214_1096052_14,LiAl2Ru,-2.848343605
137659,matpes-20240214_1096052_13,LiAl2Ru,-2.72500907875
137660,matpes-20240214_1264151_0,LiAl2Ru,-2.717421102499999
137661,matpes-20240214_1096052_10,LiAl2Ru,-2.610488425
137662,matpes-20240214_1264151_6,LiAl2Ru,-2.5917633475
137663,matpes-20240214_1264151_5,LiAl2Ru,-2.325743577499999
137664,matpes-20240214_1264151_4,LiAl2Ru,-2.223531724999999
137665,matpes-20240214_1264151_3,LiAl2Ru,-2.071202169999999
137666,matpes-20240214_1096052_8,LiAl2Ru,-2.0388033975
137667,matpes-20240214_1096052_6,LiAl2Ru,-1.8674254025
137668,matpes-20240214_1264151_7,LiAl2Ru,-1.863049674999999
137669,mp-1264151,LiAl2Ru,-1.7751557375
137670,matpes-20240214_1264151_2,LiAl2Ru,-1.772779147499999
137671,mp-1096052,LiAl2Ru,-1.770011207499999
137672,matpes-20240214_1096052_0,LiAl2Ru,-1.7699163724999991
137673,matpes-20240214_1264151_1,LiAl2Ru,-1.7658388975
137674,matpes-20240214_1096052_2,LiAl2Ru,-1.6196566875
137675,matpes-20240214_1096052_1,LiAl2Ru,-1.537180004999999
137676,mp-1235052,LiAl2V4O8,-5.803802156
137677,mp-1235533,LiAl2V4O8,-5.762932263333333
137678,mp-1236221,LiAl2V4O8,-5.382187053333334
137679,mp-975906,LiAl3,-3.17663293
137680,matpes-20240214_975906_0,LiAl3,-2.8299706375
137681,matpes-20240214_695365_0,LiAl3Si9(N7O)2,-4.914489464137932
137682,matpes-20240214_695365_4,LiAl3Si9(N7O)2,-4.766100196206898
137683,matpes-20240214_695365_3,LiAl3Si9(N7O)2,-4.740568906206896
137684,matpes-20240214_695365_1,LiAl3Si9(N7O)2,-4.723494310344828
137685,matpes-20240214_695365_2,LiAl3Si9(N7O)2,-4.604005124482759
137686,mp-1235830,LiAl4Cd2O8,-5.084415032666667
137687,mp-1235144,LiAl4Cd2O8,-5.050250803333332
137688,mp-1235214,LiAl4Cd2O8,-4.824096814
137689,mp-1235771,LiAl4Tl4O12,-4.646473320952381
137690,mp-1236125,LiAl4Tl4O12,-4.639582008095238
137691,mp-1235887,LiAl4Tl4O12,-4.633271280000001
137692,mp-1235394,LiAl4Tl4O12,-4.630336611904762
137693,mp-1235363,LiAl4Zn2O8,-5.138310960666668
137694,mp-1236205,LiAl4Zn2O8,-5.128053747333334
137695,mp-1235175,LiAl4Zn2O8,-5.126572187999999
137696,mp-1236099,LiAl4Zn2O8,-5.118893514666666
137697,mp-11947,LiAlAg2,-2.9782213950000003
137698,mp-547017,LiAlAs2O7,-4.730538919090909
137699,mp-1235027,LiAlAsO4,-4.708568211428571
137700,mp-1236207,LiAlAsO4,-4.701305437142857
137701,matpes-20240214_1236207_0,LiAlAsO4,-4.42546432
137702,matpes-20240214_1235027_4,LiAlAsO4,-4.363037608571428
137703,matpes-20240214_1236207_1,LiAlAsO4,-3.759413997142856
137704,mp-1206281,LiAlAu,-3.226474223333333
137705,matpes-20240214_8204_0,LiAlB14,-4.9399225725
137706,matpes-20240214_1195533_0,LiAlC16Cl12(OF6)4,-4.100117843448276
137707,mp-755925,LiAlCoO3,-5.420437759999999
137708,mp-770544,LiAlCrO3,-5.304353898333333
137709,mp-1663521,LiAlCrO4,-5.410599363214285
137710,mp-867272,LiAlCu2,-3.461562615
137711,mp-756015,LiAlFeO3,-5.379741645416667
137712,matpes-20240214_1097579_1,LiAlGa2,-2.614126792499999
137713,mp-1097579,LiAlGa2,-1.406818484999999
137714,matpes-20240214_1097579_0,LiAlGa2,-0.873473879999999
137715,mp-5920,LiAlGe,-3.3974390299999992
137716,matpes-20240214_961645_16,LiAlGe,-3.322226753333333
137717,matpes-20240214_961645_13,LiAlGe,-3.283201433333333
137718,matpes-20240214_961645_23,LiAlGe,-3.180718056666666
137719,matpes-20240214_961645_12,LiAlGe,-3.125750683333333
137720,matpes-20240214_961645_19,LiAlGe,-3.038053383333333
137721,matpes-20240214_961645_21,LiAlGe,-3.034928623333333
137722,matpes-20240214_961645_33,LiAlGe,-3.025834573333333
137723,matpes-20240214_961645_32,LiAlGe,-3.021195813333332
137724,matpes-20240214_961645_22,LiAlGe,-3.011319119999999
137725,matpes-20240214_961645_39,LiAlGe,-3.007122566666666
137726,matpes-20240214_961645_10,LiAlGe,-3.006214783333333
137727,matpes-20240214_961645_31,LiAlGe,-2.986809853333332
137728,matpes-20240214_961645_35,LiAlGe,-2.980254773333333
137729,matpes-20240214_961645_29,LiAlGe,-2.978929856666666
137730,matpes-20240214_961645_8,LiAlGe,-2.9749979266666653
137731,matpes-20240214_961645_30,LiAlGe,-2.974254329999999
137732,matpes-20240214_961645_5,LiAlGe,-2.9624383933333323
137733,matpes-20240214_961645_34,LiAlGe,-2.960683303333333
137734,matpes-20240214_961645_18,LiAlGe,-2.955549343333333
137735,matpes-20240214_961645_9,LiAlGe,-2.952477363333333
137736,mp-961645,LiAlGe,-2.947663299999999
137737,matpes-20240214_961645_0,LiAlGe,-2.947662203333333
137738,matpes-20240214_961645_26,LiAlGe,-2.944965606666665
137739,matpes-20240214_961645_7,LiAlGe,-2.934533699999999
137740,matpes-20240214_961645_38,LiAlGe,-2.933703116666665
137741,matpes-20240214_961645_27,LiAlGe,-2.927346079999999
137742,matpes-20240214_961645_24,LiAlGe,-2.9270816133333333
137743,matpes-20240214_961645_42,LiAlGe,-2.926202566666666
137744,matpes-20240214_961645_2,LiAlGe,-2.920733389999999
137745,matpes-20240214_961645_36,LiAlGe,-2.915670023333332
137746,matpes-20240214_961645_1,LiAlGe,-2.909831203333333
137747,matpes-20240214_961645_37,LiAlGe,-2.909642479999999
137748,matpes-20240214_961645_14,LiAlGe,-2.905996636666666
137749,matpes-20240214_961645_41,LiAlGe,-2.896982626666666
137750,matpes-20240214_961645_40,LiAlGe,-2.886825263333333
137751,matpes-20240214_961645_6,LiAlGe,-2.866402933333333
137752,matpes-20240214_961645_11,LiAlGe,-2.864320573333332
137753,matpes-20240214_961645_20,LiAlGe,-2.858559956666666
137754,matpes-20240214_961645_15,LiAlGe,-2.858157979999998
137755,matpes-20240214_961645_28,LiAlGe,-2.855725523333332
137756,matpes-20240214_961645_25,LiAlGe,-2.832922566666666
137757,matpes-20240214_961645_3,LiAlGe,-2.819028803333332
137758,matpes-20240214_961645_4,LiAlGe,-2.807969476666665
137759,matpes-20240214_961645_17,LiAlGe,-2.722197546666665
137760,matpes-20240214_1211149_0,LiAlH2,-2.345458098124999
137761,mp-1211149,LiAlH2,-2.293123311875
137762,mp-976291,LiAlH4,-2.623884675833333
137763,mp-1180547,LiAlH4,-2.622550178333333
137764,matpes-20240214_976291_0,LiAlH4,-2.522653232499999
137765,mp-1096540,LiAlIr2,-2.2258846575
137766,mp-867812,LiAlNi2,-3.9924609875
137767,matpes-20240214_867812_0,LiAlNi2,-3.6939212699999993
137768,mp-1222577,LiAlNi3O5,-5.146753930999999
137769,mp-754284,LiAlNiO3,-5.301845746666666
137770,matpes-20240214_8001_0,LiAlO2,-5.695713675
137771,mp-8001,LiAlO2,-5.695711632499999
137772,mp-3427,LiAlO2,-5.680891880625
137773,matpes-20240214_8001_18,LiAlO2,-5.6459792250000005
137774,matpes-20240214_8001_1,LiAlO2,-5.6295041675
137775,matpes-20240214_8001_6,LiAlO2,-5.5937251775
137776,matpes-20240214_8001_7,LiAlO2,-5.5687190825
137777,matpes-20240214_8001_19,LiAlO2,-5.546414769999999
137778,matpes-20240214_8001_5,LiAlO2,-5.5100172975
137779,matpes-20240214_8001_25,LiAlO2,-5.4072156
137780,matpes-20240214_8001_38,LiAlO2,-5.33715969
137781,matpes-20240214_8001_31,LiAlO2,-5.3151787975
137782,matpes-20240214_8001_3,LiAlO2,-5.3060819675
137783,matpes-20240214_8001_29,LiAlO2,-5.28653087
137784,matpes-20240214_8001_30,LiAlO2,-5.256429705
137785,matpes-20240214_8001_35,LiAlO2,-5.254106915
137786,matpes-20240214_8001_36,LiAlO2,-5.2533094625
137787,matpes-20240214_8001_33,LiAlO2,-5.2531162675
137788,matpes-20240214_8001_40,LiAlO2,-5.2439863725
137789,matpes-20240214_8001_12,LiAlO2,-5.196711155
137790,matpes-20240214_8001_2,LiAlO2,-5.194298625
137791,matpes-20240214_8001_10,LiAlO2,-5.1939222325
137792,matpes-20240214_8001_26,LiAlO2,-5.17571508
137793,matpes-20240214_8001_23,LiAlO2,-5.16839512
137794,matpes-20240214_8001_22,LiAlO2,-5.1662973525
137795,matpes-20240214_8001_8,LiAlO2,-5.1658416225
137796,matpes-20240214_8001_14,LiAlO2,-5.165427985
137797,matpes-20240214_8001_34,LiAlO2,-5.1593343575
